2017-10-18T09:54:47, 60:01:94:82:80:C2, -27, 8727, 667, 1, 0, 0
2017-10-18T09:54:48, 60:01:94:82:81:3F, -28, 1711, 1024, 1, 0, 1
2017-10-18T09:54:48, 60:01:94:82:7E:30, -29, 8791, 685, 1, 0, 0
2017-10-18T09:54:48, 60:01:94:82:80:AA, -35, 8661, 666, 1, 0, 0
2017-10-18T09:54:48, 60:01:94:82:81:B0, -34, 8758, 678, 1, 0, 0
2017-10-18T09:54:48, 60:01:94:82:80:39, -30, 1739, 1024, 1, 0, 1
2017-10-18T09:54:48, 60:01:94:82:7E:D0, -32, 8723, 654, 1, 0, 0
2017-10-18T09:54:48, 60:01:94:82:81:8A, -31, 8825, 694, 1, 0, 0
2017-10-18T09:54:48, 60:01:94:82:7E:FE, -36, 8804, 665, 1, 0, 0
2017-10-18T09:54:48, 60:01:94:82:81:63, -31, 8779, 677, 1, 0, 0
2017-10-18T09:54:48, 60:01:94:82:81:75, -38, 1742, 1024, 1, 0, 1
2017-10-18T09:54:48, 60:01:94:82:7F:DF, -35, 8732, 682, 1, 0, 0
2017-10-18T09:54:48, 60:01:94:82:80:37, -28, 8702, 677, 1, 0, 0
2017-10-18T09:54:48, 60:01:94:82:7E:5D, -42, 8716, 679, 1, 0, 0
2017-10-18T09:54:48, 60:01:94:82:7E:C3, -32, 8736, 691, 1, 0, 0
2017-10-18T09:54:48, 60:01:94:82:80:53, -27, 935, 463, 1, 0, 1
2017-10-18T09:54:48, 60:01:94:82:7E:61, -36, 8781, 679, 1, 0, 0
2017-10-18T09:54:49, 60:01:94:82:7F:90, -33, 8714, 679, 1, 0, 0
2017-10-18T09:54:49, 60:01:94:82:81:3F, -28, 1712, 1024, 1, 0, 1
2017-10-18T09:54:49, 60:01:94:82:80:61, -30, 8748, 660, 1, 0, 0
2017-10-18T09:54:49, 60:01:94:82:81:53, -27, 8672, 677, 1, 0, 0
2017-10-18T09:54:49, 60:01:94:82:80:39, -30, 1740, 1024, 1, 0, 1
2017-10-18T09:54:49, 60:01:94:82:7E:AE, -23, 8705, 684, 1, 0, 0
2017-10-18T09:54:49, 60:01:94:82:80:6F, -34, 8759, 673, 1, 0, 0
2017-10-18T09:54:49, 60:01:94:82:80:BA, -28, 8711, 671, 1, 0, 0
2017-10-18T09:54:49, 60:01:94:82:85:6F, -36, 8803, 678, 1, 0, 0
2017-10-18T09:54:49, 60:01:94:82:80:A4, -31, 8756, 685, 1, 0, 0
2017-10-18T09:54:49, 60:01:94:82:80:D3, -34, 8841, 668, 1, 0, 0
2017-10-18T09:54:49, 60:01:94:82:81:75, -39, 1743, 1024, 1, 0, 1
2017-10-18T09:54:49, 60:01:94:82:7F:17, -30, 8791, 673, 1, 0, 0
2017-10-18T09:54:49, 60:01:94:82:7E:53, -31, 8681, 669, 1, 0, 0
2017-10-18T09:54:49, 60:01:94:82:81:1F, -33, 8762, 664, 1, 0, 0
