2017-10-18T09:56:09, 60:01:94:82:7F:90, -32, 8722, 678, 1, 0, 0
2017-10-18T09:56:09, 60:01:94:82:80:53, -29, 1015, 457, 1, 0, 1
2017-10-18T09:56:09, 60:01:94:82:80:61, -28, 8756, 659, 1, 0, 0
2017-10-18T09:56:09, 60:01:94:82:81:53, -26, 8680, 677, 1, 0, 0
2017-10-18T09:56:09, 60:01:94:82:7E:AE, -24, 8713, 683, 1, 0, 0
2017-10-18T09:56:09, 60:01:94:82:80:6F, -34, 8767, 671, 1, 0, 0
2017-10-18T09:56:09, 60:01:94:82:81:3F, -25, 1792, 1024, 1, 0, 1
2017-10-18T09:56:09, 60:01:94:82:80:BA, -28, 8719, 669, 1, 0, 0
2017-10-18T09:56:09, 60:01:94:82:85:6F, -34, 8811, 677, 1, 0, 0
2017-10-18T09:56:09, 60:01:94:82:80:39, -28, 1820, 1024, 1, 0, 1
2017-10-18T09:56:09, 60:01:94:82:80:A4, -31, 8764, 684, 1, 0, 0
2017-10-18T09:56:09, 60:01:94:82:80:D3, -32, 8849, 667, 1, 0, 0
2017-10-18T09:56:09, 60:01:94:82:7F:17, -29, 8799, 670, 1, 0, 0
2017-10-18T09:56:09, 60:01:94:82:7E:53, -33, 8689, 669, 1, 0, 0
2017-10-18T09:56:09, 60:01:94:82:7E:AF, -27, 8690, 675, 1, 0, 0
2017-10-18T09:56:09, 60:01:94:82:81:1F, -31, 8770, 660, 1, 0, 0
2017-10-18T09:56:09, 60:01:94:82:81:75, -37, 1823, 1024, 1, 0, 1
2017-10-18T09:56:09, 60:01:94:82:7F:D2, -31, 8706, 668, 1, 0, 0
2017-10-18T09:56:10, 60:01:94:82:7E:92, -33, 8711, 685, 1, 0, 0
2017-10-18T09:56:10, 60:01:94:82:7F:01, -26, 8801, 679, 1, 0, 0
2017-10-18T09:56:10, 60:01:94:82:80:53, -29, 1016, 1024, 1, 0, 1
2017-10-18T09:56:10, 60:01:94:82:7E:35, -30, 8717, 692, 1, 0, 0
2017-10-18T09:56:10, 60:01:94:82:80:3B, -33, 8755, 652, 1, 0, 0
2017-10-18T09:56:10, 60:01:94:82:81:96, -32, 8801, 670, 1, 0, 0
2017-10-18T09:56:10, 60:01:94:82:81:3F, -27, 1793, 1024, 1, 0, 1
2017-10-18T09:56:10, 60:01:94:82:80:39, -28, 1821, 1024, 1, 0, 1
2017-10-18T09:56:10, 60:01:94:82:81:88, -37, 8765, 678, 1, 0, 0
2017-10-18T09:56:10, 60:01:94:82:81:C9, -30, 8781, 675, 1, 0, 0
2017-10-18T09:56:10, 60:01:94:82:81:75, -37, 1824, 1024, 1, 0, 1
2017-10-18T09:56:10, 60:01:94:82:7F:5A, -35, 8723, 668, 1, 0, 0
2017-10-18T09:56:11, 60:01:94:82:80:53, -29, 1017, 1024, 1, 0, 1
2017-10-18T09:56:11, 60:01:94:82:81:3F, -27, 1794, 1024, 1, 0, 1
2017-10-18T09:56:11, 60:01:94:82:7F:98, -34, 8639, 669, 1, 0, 0
2017-10-18T09:56:11, 60:01:94:82:80:39, -28, 1822, 1024, 1, 0, 1
2017-10-18T09:56:11, 60:01:94:82:7F:A8, -36, 8782, 678, 1, 0, 0
2017-10-18T09:56:11, 60:01:94:82:7E:A5, -31, 8777, 684, 1, 0, 0
2017-10-18T09:56:11, 60:01:94:82:81:75, -36, 1825, 1024, 1, 0, 1
2017-10-18T09:56:12, 60:01:94:82:80:53, -29, 1018, 1024, 1, 0, 1
2017-10-18T09:56:12, 60:01:94:82:81:3F, -27, 1795, 1024, 1, 0, 1
2017-10-18T09:56:12, 60:01:94:82:7F:37, -38, 8748, 669, 1, 0, 0
2017-10-18T09:56:12, 60:01:94:82:80:86, -47, 8732, 678, 1, 0, 0
2017-10-18T09:56:12, 60:01:94:82:80:39, -28, 1823, 1024, 1, 0, 1
2017-10-18T09:56:12, 60:01:94:82:81:67, -24, 8825, 666, 1, 0, 0
2017-10-18T09:56:12, 60:01:94:82:81:75, -37, 1826, 1024, 1, 0, 1
2017-10-18T09:56:12, 60:01:94:82:81:42, -31, 8748, 660, 1, 0, 0
2017-10-18T09:56:13, 60:01:94:82:85:4F, -29, 8733, 673, 1, 0, 0
2017-10-18T09:56:13, 60:01:94:82:80:53, -29, 1019, 1024, 1, 0, 1
2017-10-18T09:56:13, 60:01:94:82:81:3F, -27, 1796, 1024, 1, 0, 1
2017-10-18T09:56:13, 60:01:94:82:7F:FC, -42, 8854, 672, 1, 0, 0
2017-10-18T09:56:13, 60:01:94:82:80:39, -30, 1824, 1024, 1, 0, 1
2017-10-18T09:56:13, 60:01:94:82:81:55, -34, 8837, 665, 1, 0, 0
2017-10-18T09:56:13, 60:01:94:82:7F:3B, -26, 8689, 666, 1, 0, 0
2017-10-18T09:56:13, 60:01:94:82:85:67, -32, 8785, 679, 1, 0, 0
2017-10-18T09:56:13, 60:01:94:82:7E:F2, -24, 8855, 666, 1, 0, 0
2017-10-18T09:56:13, 60:01:94:82:80:B8, -32, 8788, 669, 1, 0, 0
2017-10-18T09:56:13, 60:01:94:82:85:7C, -23, 8817, 660, 1, 0, 0
2017-10-18T09:56:13, 60:01:94:82:85:76, -27, 8740, 674, 1, 0, 0
2017-10-18T09:56:13, 60:01:94:82:81:75, -38, 1827, 1024, 1, 0, 1
2017-10-18T09:56:13, 60:01:94:82:81:87, -30, 8847, 662, 1, 0, 0
2017-10-18T09:56:14, 60:01:94:82:7E:38, -39, 8708, 665, 1, 0, 0
2017-10-18T09:56:14, 60:01:94:82:81:D3, -27, 8849, 671, 1, 0, 0
2017-10-18T09:56:14, 60:01:94:82:7F:57, -34, 8753, 677, 1, 0, 0
2017-10-18T09:56:14, 60:01:94:82:80:53, -29, 1020, 1024, 1, 0, 1
2017-10-18T09:56:14, 60:01:94:82:85:46, -26, 8798, 673, 1, 0, 0
2017-10-18T09:56:14, 60:01:94:82:85:51, -29, 8748, 671, 1, 0, 0
2017-10-18T09:56:14, 60:01:94:82:7E:E5, -28, 8749, 670, 1, 0, 0
2017-10-18T09:56:14, 60:01:94:82:81:3F, -26, 1797, 1024, 1, 0, 1
2017-10-18T09:56:14, 60:01:94:82:81:D0, -28, 8785, 670, 1, 0, 0
2017-10-18T09:56:14, 60:01:94:82:81:05, -28, 8709, 674, 1, 0, 0
2017-10-18T09:56:14, 60:01:94:82:80:39, -29, 1825, 1024, 1, 0, 1
2017-10-18T09:56:14, 60:01:94:82:7F:FD, -28, 8752, 675, 1, 0, 0
2017-10-18T09:56:14, 60:01:94:82:81:9E, -34, 8767, 677, 1, 0, 0
2017-10-18T09:56:14, 60:01:94:82:80:1B, -36, 8772, 665, 1, 0, 0
2017-10-18T09:56:14, 60:01:94:82:7F:DB, -31, 8720, 680, 1, 0, 0
2017-10-18T09:56:14, 60:01:94:82:85:3D, -25, 8748, 669, 1, 0, 0
2017-10-18T09:56:14, 60:01:94:82:7E:F4, -29, 8753, 666, 1, 0, 0
2017-10-18T09:56:14, 60:01:94:82:85:87, -45, 8723, 673, 1, 0, 0
2017-10-18T09:56:14, 60:01:94:82:80:06, -26, 8762, 692, 1, 0, 0
2017-10-18T09:56:14, 60:01:94:82:7E:1A, -29, 8727, 669, 1, 0, 0
2017-10-18T09:56:14, 60:01:94:82:81:FE, -30, 8773, 668, 1, 0, 0
2017-10-18T09:56:14, 60:01:94:82:80:A1, -31, 8712, 654, 1, 0, 0
2017-10-18T09:56:14, 60:01:94:82:81:75, -37, 1828, 1024, 1, 0, 1
2017-10-18T09:56:15, 60:01:94:82:80:53, -30, 1021, 1024, 1, 0, 1
2017-10-18T09:56:15, 60:01:94:82:7F:10, -37, 8735, 673, 1, 0, 0
2017-10-18T09:56:15, 60:01:94:82:81:52, -25, 8715, 668, 1, 0, 0
2017-10-18T09:56:15, 60:01:94:82:80:C6, -32, 8745, 677, 1, 0, 0
2017-10-18T09:56:15, 60:01:94:82:7F:23, -25, 8720, 678, 1, 0, 0
2017-10-18T09:56:15, 60:01:94:82:81:3F, -27, 1798, 1024, 1, 0, 1
2017-10-18T09:56:15, 60:01:94:82:81:FF, -31, 8772, 664, 1, 0, 0
2017-10-18T09:56:15, 60:01:94:82:80:7C, -27, 8783, 678, 1, 0, 0
2017-10-18T09:56:15, 60:01:94:82:80:87, -32, 8760, 659, 1, 0, 0
2017-10-18T09:56:15, 60:01:94:82:81:61, -31, 8755, 674, 1, 0, 0
2017-10-18T09:56:15, 60:01:94:82:80:39, -29, 1826, 1024, 1, 0, 1
2017-10-18T09:56:15, 60:01:94:82:7E:54, -28, 8745, 674, 1, 0, 0
2017-10-18T09:56:15, 60:01:94:82:7F:0A, -38, 8751, 678, 1, 0, 0
2017-10-18T09:56:15, 60:01:94:82:7F:C1, -35, 8822, 668, 1, 0, 0
2017-10-18T09:56:15, 60:01:94:82:80:BD, -32, 8704, 674, 1, 0, 0
2017-10-18T09:56:15, 60:01:94:82:7F:54, -32, 5870, 673, 1, 0, 0
2017-10-18T09:56:15, 60:01:94:82:80:62, -37, 8820, 647, 1, 0, 0
2017-10-18T09:56:15, 60:01:94:82:81:7D, -33, 8828, 686, 1, 0, 0
2017-10-18T09:56:15, 60:01:94:82:81:DA, -37, 8839, 670, 1, 0, 0
2017-10-18T09:56:15, 60:01:94:82:7F:C7, -30, 8781, 669, 1, 0, 0
2017-10-18T09:56:15, 60:01:94:82:80:90, -25, 8835, 691, 1, 0, 0
2017-10-18T09:56:15, 60:01:94:82:7F:CD, -34, 8740, 688, 1, 0, 0
2017-10-18T09:56:15, 60:01:94:82:81:75, -35, 1829, 1024, 1, 0, 1
2017-10-18T09:56:16, 60:01:94:82:7F:55, -29, 8770, 653, 1, 0, 0
2017-10-18T09:56:16, 60:01:94:82:85:84, -37, 8815, 673, 1, 0, 0
2017-10-18T09:56:16, 60:01:94:82:81:29, -36, 8749, 681, 1, 0, 0
2017-10-18T09:56:16, 60:01:94:82:7E:1F, -28, 8691, 675, 1, 0, 0
2017-10-18T09:56:16, 60:01:94:82:85:49, -30, 8832, 674, 1, 0, 0
2017-10-18T09:56:16, 60:01:94:82:81:51, -25, 8828, 667, 1, 0, 0
2017-10-18T09:56:16, 60:01:94:82:80:53, -36, 1022, 1024, 1, 0, 1
2017-10-18T09:56:16, 60:01:94:82:81:3F, -27, 1799, 1024, 1, 0, 1
2017-10-18T09:56:16, 60:01:94:82:80:39, -29, 1827, 1024, 1, 0, 1
2017-10-18T09:56:16, 60:01:94:82:80:60, -31, 8754, 670, 1, 0, 0
2017-10-18T09:56:16, 60:01:94:82:7E:C9, -36, 8817, 673, 1, 0, 0
2017-10-18T09:56:16, 60:01:94:82:85:6B, -35, 8827, 667, 1, 0, 0
2017-10-18T09:56:16, 60:01:94:82:81:AB, -27, 8769, 694, 1, 0, 0
2017-10-18T09:56:16, 60:01:94:82:81:75, -36, 1830, 1024, 1, 0, 1
2017-10-18T09:56:16, 60:01:94:82:80:6B, -30, 8754, 677, 1, 0, 0
2017-10-18T09:56:17, 60:01:94:82:80:9B, -32, 8801, 659, 1, 0, 0
2017-10-18T09:56:17, 60:01:94:82:7E:42, -24, 8767, 662, 1, 0, 0
2017-10-18T09:56:17, 60:01:94:82:81:C6, -31, 8746, 666, 1, 0, 0
2017-10-18T09:56:17, 60:01:94:82:81:D5, -35, 8849, 674, 1, 0, 0
2017-10-18T09:56:17, 60:01:94:82:80:53, -31, 1023, 1024, 1, 0, 1
2017-10-18T09:56:17, 60:01:94:82:81:A4, -24, 8824, 669, 1, 0, 0
2017-10-18T09:56:17, 60:01:94:82:81:3F, -29, 1800, 1024, 1, 0, 1
2017-10-18T09:56:17, 60:01:94:82:81:7A, -32, 8720, 675, 1, 0, 0
2017-10-18T09:56:17, 60:01:94:82:7F:A4, -35, 8743, 666, 1, 0, 0
2017-10-18T09:56:17, 60:01:94:82:7E:A6, -35, 6057, 651, 1, 0, 0
2017-10-18T09:56:17, 60:01:94:82:7E:2F, -30, 8816, 677, 1, 0, 0
2017-10-18T09:56:17, 60:01:94:82:80:39, -28, 1828, 1024, 1, 0, 1
2017-10-18T09:56:17, 60:01:94:82:81:B1, -29, 8749, 651, 1, 0, 0
2017-10-18T09:56:17, 60:01:94:82:80:3E, -31, 8774, 678, 1, 0, 0
2017-10-18T09:56:17, 60:01:94:82:81:50, -28, 8769, 678, 1, 0, 0
